Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  2007          55     0.00537  0.00536  0.50   93892     503   93640  2501422  26.64
  2007          56     0.00597  0.00595  0.50   93389     555   93111  2407782  25.78
  2007          57     0.00659  0.00657  0.50   92833     610   92528  2314671  24.93
  2007          58     0.00713  0.00710  0.50   92223     655   91896  2222143  24.10
  2007          59     0.00779  0.00776  0.50   91568     711   91213  2130247  23.26
  2007          60     0.00903  0.00899  0.50   90857     817   90449  2039034  22.44
  2007          61     0.00811  0.00808  0.50   90041     728   89677  1948585  21.64
  2007          62     0.00990  0.00985  0.50   89313     880   88873  1858908  20.81
  2007          63     0.01142  0.01136  0.50   88433    1004   87931  1770034  20.02
  2007          64     0.01166  0.01159  0.50   87429    1014   86922  1682103  19.24
  2007          65     0.01282  0.01274  0.50   86415    1101   85865  1595182  18.46
  2007          66     0.01368  0.01359  0.50   85314    1159   84735  1509317  17.69
  2007          67     0.01515  0.01503  0.50   84155    1265   83522  1424582  16.93
  2007          68     0.01558  0.01546  0.50   82890    1282   82249  1341060  16.18
  2007          69     0.01813  0.01797  0.50   81608    1466   80875  1258811  15.43
  2007          70     0.01985  0.01965  0.50   80142    1575   79354  1177936  14.70
  2007          71     0.02239  0.02214  0.50   78567    1740   77697  1098582  13.98
  2007          72     0.02434  0.02405  0.50   76827    1848   75903  1020885  13.29
  2007          73     0.02699  0.02663  0.50   74979    1996   73981   944981  12.60
  2007          74     0.03100  0.03053  0.50   72983    2228   71869   871000  11.93
  2007          75     0.03406  0.03349  0.50   70755    2370   69570   799131  11.29
  2007          76     0.03839  0.03767  0.50   68385    2576   67097   729561  10.67
  2007          77     0.04186  0.04101  0.50   65810    2699   64460   662463  10.07
  2007          78     0.04785  0.04673  0.50   63111    2949   61636   598003   9.48
  2007          79     0.05301  0.05164  0.50   60162    3107   58608   536367   8.92
  2007          80     0.06004  0.05829  0.50   57055    3326   55392   477758   8.37
  2007          81     0.06683  0.06467  0.50   53729    3475   51992   422366   7.86
  2007          82     0.07365  0.07103  0.50   50255    3570   48470   370374   7.37
  2007          83     0.08231  0.07905  0.50   46685    3691   44840   321904   6.90
  2007          84     0.09163  0.08761  0.50   42995    3767   41111   277064   6.44
  2007          85     0.10381  0.09869  0.50   39228    3871   37292   235953   6.01
  2007          86     0.11227  0.10630  0.50   35356    3758   33477   198661   5.62
  2007          87     0.12975  0.12184  0.50   31598    3850   29673   165184   5.23
  2007          88     0.13850  0.12953  0.50   27748    3594   25951   135511   4.88
  2007          89     0.15871  0.14704  0.50   24154    3552   22378   109560   4.54
  2007          90     0.17548  0.16133  0.50   20602    3324   18940    87182   4.23
  2007          91     0.19188  0.17508  0.50   17278    3025   15766    68242   3.95
  2007          92     0.21057  0.19051  0.50   14253    2715   12896    52476   3.68
  2007          93     0.23314  0.20880  0.50   11538    2409   10333    39580   3.43
  2007          94     0.25506  0.22621  0.50    9129    2065    8096    29247   3.20
  2007          95     0.27851  0.24447  0.50    7064    1727    6200    21151   2.99
  2007          96     0.30346  0.26348  0.50    5337    1406    4634    14950   2.80
  2007          97     0.32963  0.28299  0.50    3931    1112    3375    10317   2.62
  2007          98     0.35689  0.30285  0.50    2818     854    2392     6942   2.46
  2007          99     0.38511  0.32293  0.50    1965     635    1648     4551   2.32
  2007         100     0.41413  0.34309  0.50    1330     456    1102     2903   2.18
  2007         101     0.44375  0.36317  0.50     874     317     715     1801   2.06
  2007         102     0.47378  0.38304  0.50     557     213     450     1086   1.95
  2007         103     0.50400  0.40256  0.50     343     138     274      636   1.85
  2007         104     0.53420  0.42159  0.50     205      86     162      361   1.76
  2007         105     0.56414  0.44002  0.50     119      52      93      200   1.68
  2007         106     0.59362  0.45776  0.50      66      30      51      107   1.61
  2007         107     0.62245  0.47471  0.50      36      17      27       56   1.55
  2007         108     0.65043  0.49081  0.50      19       9      14       28   1.49
  2007         109     0.67741  0.50602  0.50      10       5       7       14   1.45
  2007         110+    0.70327  1.00000  1.42       5       5       7        7   1.42
  2008           0     0.00268  0.00267  0.05  100000     267   99747  7923193  79.23
  2008           1     0.00042  0.00042  0.50   99733      42   99712  7823446  78.44
  2008           2     0.00022  0.00022  0.50   99691      22   99680  7723734  77.48
  2008           3     0.00017  0.00017  0.50   99669      17   99660  7624054  76.49
  2008           4     0.00014  0.00014  0.50   99652      14   99645  7524394  75.51
  2008           5     0.00014  0.00014  0.50   99638      14   99631  7424749  74.52
  2008           6     0.00011  0.00011  0.50   99623      11   99618  7325119  73.53
  2008           7     0.00010  0.00010  0.50   99613      10   99608  7225500  72.54
  2008           8     0.00009  0.00009  0.50   99602       9   99598  7125893  71.54
